LP_LOAN_ID,LOANID,SETTINGS_ID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,PLACEMENT_STATUS_ENDDATE
73520,P406F9562EDB6,73520,Resurgent,2025-07-31,
99367,P40D3613FAF9C,99367,Resurgent,2025-07-31,
98363,P41171C1810B4,98363,Resurgent,2025-07-31,
98458,P411D438B9994,98458,Resurgent,2025-07-31,
99489,P411DA36DF32E,99489,Resurgent,2025-07-31,
68881,P412E0852AE9C,68881,Resurgent,2025-07-31,
99337,P415FD1069E16,99337,Resurgent,2025-07-31,
68729,P41699DEAC030,68729,Resurgent,2025-07-31,
97254,P41CFB6083BA3,97254,Resurgent,2025-07-31,
100540,P42052DC66E8A,100540,Resurgent,2025-07-31,
73078,P421A46E89C16,73078,Resurgent,2025-07-31,
100666,P4243DD8034B2,100666,Resurgent,2025-07-31,
66954,P427E0BD28EA6,66954,Resurgent,2025-07-31,
97186,P42864146E299,97186,Resurgent,2025-07-31,
100708,P42F550708FA0,100708,Resurgent,2025-07-31,
96979,P42FB84E11AB3,96979,Resurgent,2025-07-31,
100491,P430CE758E749,100491,Resurgent,2025-07-31,
99098,P430E292BC750,99098,Resurgent,2025-07-31,
74336,P4320C1D6E84D,74336,Resurgent,2025-07-31,
67349,P432EF993BD59,67349,Resurgent,2025-07-31,
100502,P433679F888DA,100502,Resurgent,2025-07-31,
97266,P43E43F013C8A,97266,Resurgent,2025-07-31,
98452,P43F3CA30D3EB,98452,Resurgent,2025-07-31,
98966,P43FA32E498E4,98966,Resurgent,2025-07-31,
97925,P43FC0BEA23EC,97925,Resurgent,2025-07-31,
71751,P4401886CD4E1,71751,Resurgent,2025-07-31,
96826,P4411C1B3BBE5,96826,Resurgent,2025-07-31,
97150,P44161D6F4C38,97150,Resurgent,2025-07-31,
98415,P4430770EDDDC,98415,Resurgent,2025-07-31,
97144,P44552104EE94,97144,Resurgent,2025-07-31,
98001,P44A80731B6DD,98001,Resurgent,2025-07-31,
98278,P44CDB7C31F42,98278,Resurgent,2025-07-31,
98611,P45527D4BA851,98611,Resurgent,2025-07-31,
98822,P45655A3BBA77,98822,Resurgent,2025-07-31,
100292,P4583BDFF1D9A,100292,Resurgent,2025-07-31,
70255,P45872B36F6E2,70255,Resurgent,2025-07-31,
74794,P459CAF31BC61,74794,Resurgent,2025-07-31,
98675,P459E01C8FE63,98675,Resurgent,2025-07-31,
97969,P45AD6D30E583,97969,Resurgent,2025-07-31,
71279,P45B35C45F375,71279,Resurgent,2025-07-31,
66586,P45D2F8802C64,66586,Resurgent,2025-07-31,
69915,P45EDB647AE17,69915,Resurgent,2025-07-31,
70026,P461E09E3AE22,70026,Resurgent,2025-07-31,
100616,P46240853B4C2,100616,Resurgent,2025-07-31,
98634,P464C37A99A53,98634,Resurgent,2025-07-31,
100385,P4664AF9A63AE,100385,Resurgent,2025-07-31,
98521,P46B8072E5ABE,98521,Resurgent,2025-07-31,
99614,P46C29AF105E6,99614,Resurgent,2025-07-31,
100519,P46FAF1BFABD0,100519,Resurgent,2025-07-31,
99760,P476EB917675D,99760,Resurgent,2025-07-31,
67794,P47BC34CF4EE0,67794,Resurgent,2025-07-31,
98209,P47C1282A0713,98209,Resurgent,2025-07-31,
96963,P4839FB305F8B,96963,Resurgent,2025-07-31,
97339,P4841C8136217,97339,Resurgent,2025-07-31,
100564,P4870CDA4161E,100564,Resurgent,2025-07-31,
96640,P48DE90299440,96640,Resurgent,2025-07-31,
98924,P48E5405A39F3,98924,Resurgent,2025-07-31,
96385,P4953F52EC6AA,96385,Resurgent,2025-07-31,
99596,P4963ABD8B1D8,99596,Resurgent,2025-07-31,
100335,P4990498E12FC,100335,Resurgent,2025-07-31,
96757,P49FE640BF71C,96757,Resurgent,2025-07-31,
99793,P4AAE196E7521,99793,Resurgent,2025-07-31,
99913,P4AAE8AC6953E,99913,Resurgent,2025-07-31,
70208,P4AD16E21A1FB,70208,Resurgent,2025-07-31,
97757,P4B218F0D6BF3,97757,Resurgent,2025-07-31,
99369,P4B2A4399525B,99369,Resurgent,2025-07-31,
99626,P4B9622F47722,99626,Resurgent,2025-07-31,
97072,P4BDAB1FA96B3,97072,Resurgent,2025-07-31,
99363,P4BE66C72F61E,99363,Resurgent,2025-07-31,
100733,P4BF6AD0D58D7,100733,Resurgent,2025-07-31,
99207,P4C1B2591D409,99207,Resurgent,2025-07-31,
66799,P4C97A36C4AE0,66799,Resurgent,2025-07-31,
99914,P4CB5532C1285,99914,Resurgent,2025-07-31,
98257,P4CC99BEDD918,98257,Resurgent,2025-07-31,
99785,P4CE592399D20,99785,Resurgent,2025-07-31,
99386,P4CFFCFC7263C,99386,Resurgent,2025-07-31,
100490,P4D13BAAA5E05,100490,Resurgent,2025-07-31,
100716,P4D19015A596C,100716,Resurgent,2025-07-31,
69817,P4D28BC15F8D0,69817,Resurgent,2025-07-31,
68408,P4D319BD32C23,68408,Resurgent,2025-07-31,
70061,P4D32303A8EFE,70061,Resurgent,2025-07-31,
100474,P4D921AE9525A,100474,Resurgent,2025-07-31,
98191,P4DA0AE736D6F,98191,Resurgent,2025-07-31,
70376,P4DDFEF35771C,70376,Resurgent,2025-07-31,
96390,P4E10A1B03D23,96390,Resurgent,2025-07-31,
96352,P4E54549706EA,96352,Resurgent,2025-07-31,
70277,P4EA03B92639B,70277,Resurgent,2025-07-31,
97007,P4EC883E63408,97007,Resurgent,2025-07-31,
68762,P4ED3E62009F4,68762,Resurgent,2025-07-31,
99890,P4EE854CE9A07,99890,Resurgent,2025-07-31,
98037,P4EFF2E01B4C9,98037,Resurgent,2025-07-31,
68918,P4F1E667F6DDC,68918,Resurgent,2025-07-31,
100215,P4F3413789589,100215,Resurgent,2025-07-31,
100178,P4F3AAADF2307,100178,Resurgent,2025-07-31,
98444,P4F71CE5D0B8C,98444,Resurgent,2025-07-31,
98596,P4F8E2B5478DA,98596,Resurgent,2025-07-31,
97425,P4FC2EA15D841,97425,Resurgent,2025-07-31,
68286,P500793591388,68286,Resurgent,2025-07-31,
96653,P501CEADF86F2,96653,Resurgent,2025-07-31,
98887,P5045F7563B9F,98887,Resurgent,2025-07-31,
98844,P507AC6A0BCDF,98844,Resurgent,2025-07-31,
98979,P50991490732B,98979,Resurgent,2025-07-31,
97311,P50A99C5BB2C8,97311,Resurgent,2025-07-31,
98567,P50C3AF84B179,98567,Resurgent,2025-07-31,
100568,P50CAEEE1A71E,100568,Resurgent,2025-07-31,
72389,P50D4B9E29950,72389,Resurgent,2025-07-31,
98414,P50D5ED65B197,98414,Resurgent,2025-07-31,
98296,P50D8BBE75AF0,98296,Resurgent,2025-07-31,
98902,P50E97C1BF0CC,98902,Resurgent,2025-07-31,
72019,P510925B45F7F,72019,Resurgent,2025-07-31,
98148,P5128862D9239,98148,Resurgent,2025-07-31,
100718,P5133DB4D214E,100718,Resurgent,2025-07-31,
97294,P513658EBB0AC,97294,Resurgent,2025-07-31,
74715,P514AB6B4A88C,74715,Resurgent,2025-07-31,
72984,P516FC8809DB2,72984,Resurgent,2025-07-31,
98267,P518166BEF3D0,98267,Resurgent,2025-07-31,
98785,P5191C44438D9,98785,Resurgent,2025-07-31,
98058,P51B7746609AE,98058,Resurgent,2025-07-31,
97856,P51CCE3466BBC,97856,Resurgent,2025-07-31,
99183,P51D311584467,99183,Resurgent,2025-07-31,
99477,P51F813C8C758,99477,Resurgent,2025-07-31,
99318,P5200EBC88EB2,99318,Resurgent,2025-07-31,
98384,P5210DF2728FD,98384,Resurgent,2025-07-31,
99915,P52224D8D426F,99915,Resurgent,2025-07-31,
71167,P52683D7D7494,71167,Resurgent,2025-07-31,
67868,P5269C8CFAD29,67868,Resurgent,2025-07-31,
99594,P52764A5B7514,99594,Resurgent,2025-07-31,
68761,P52B8485261E9,68761,Resurgent,2025-07-31,
100260,P53254400D44E,100260,Resurgent,2025-07-31,
99119,P533C9B49CB2B,99119,Resurgent,2025-07-31,
96695,P53663448E392,96695,Resurgent,2025-07-31,
98937,P539942FA1993,98937,Resurgent,2025-07-31,
99580,P53CE045D18A7,99580,Resurgent,2025-07-31,
70890,P53EFC84822A8,70890,Resurgent,2025-07-31,
96737,P53F0F0430BFF,96737,Resurgent,2025-07-31,
98520,P540B1E87192C,98520,Resurgent,2025-07-31,
98351,P540C125F39A6,98351,Resurgent,2025-07-31,
98773,P541DBA88D040,98773,Resurgent,2025-07-31,
70236,P542737B6E0A6,70236,Resurgent,2025-07-31,
99546,P54487ECD109C,99546,Resurgent,2025-07-31,
70046,P545E5D863043,70046,Resurgent,2025-07-31,
100713,P5463E4A374DE,100713,Resurgent,2025-07-31,
70043,P547DF6C4395D,70043,Resurgent,2025-07-31,
98722,P5495F0CBF337,98722,Resurgent,2025-07-31,
98812,P5497859B4766,98812,Resurgent,2025-07-31,
98827,P54AC7452F0A5,98827,Resurgent,2025-07-31,
96804,P54AD97729E7F,96804,Resurgent,2025-07-31,
99935,P54AE119AA6D4,99935,Resurgent,2025-07-31,
69052,P54C65272F14E,69052,Resurgent,2025-07-31,
97106,P54EA050E5EE4,97106,Resurgent,2025-07-31,
69575,P55233D8D3C1D,69575,Resurgent,2025-07-31,
98680,P5554B4B9B533,98680,Resurgent,2025-07-31,
98038,P55BE20007791,98038,Resurgent,2025-07-31,
99172,P55CE7C44D742,99172,Resurgent,2025-07-31,
100824,P55E051467122,100824,Resurgent,2025-07-31,
71285,P55FC70858BDA,71285,Resurgent,2025-07-31,
70844,P560A183379AE,70844,Resurgent,2025-07-31,
97419,P560C03FEC81B,97419,Resurgent,2025-07-31,
98180,P5619FD09A694,98180,Resurgent,2025-07-31,
99345,P561A544039FF,99345,Resurgent,2025-07-31,
74741,P562A7AAA89D4,74741,Resurgent,2025-07-31,
98194,P562B4E44B935,98194,Resurgent,2025-07-31,
72635,P562B715CDB81,72635,Resurgent,2025-07-31,
98146,P56335C33DCFB,98146,Resurgent,2025-07-31,
99870,P56357C7A5B6A,99870,Resurgent,2025-07-31,
98705,P563BC2C54286,98705,Resurgent,2025-07-31,
96670,P5645673B3F7C,96670,Resurgent,2025-07-31,
97246,P56929E020ACD,97246,Resurgent,2025-07-31,
98190,P56C208D6C1B3,98190,Resurgent,2025-07-31,
98962,P570AAB506E53,98962,Resurgent,2025-07-31,
71458,P570FA4442C90,71458,Resurgent,2025-07-31,
100387,P571D132B9DF2,100387,Resurgent,2025-07-31,
67376,P576663A3386B,67376,Resurgent,2025-07-31,
96648,P57A680F97B67,96648,Resurgent,2025-07-31,
100801,P581D5ED7F55B,100801,Resurgent,2025-07-31,
98175,P5828190CF357,98175,Resurgent,2025-07-31,
99478,P584962496DFB,99478,Resurgent,2025-07-31,
97355,P584EF75775E7,97355,Resurgent,2025-07-31,
100698,P5890015346F2,100698,Resurgent,2025-07-31,
98918,P58AE12141BDE,98918,Resurgent,2025-07-31,
98867,P58B73E0B4B4E,98867,Resurgent,2025-07-31,
99950,P58DE1F12D211,99950,Resurgent,2025-07-31,
68700,P58FFC0640978,68700,Resurgent,2025-07-31,
98679,P596DA26342F1,98679,Resurgent,2025-07-31,
98963,P597E0FA7D702,98963,Resurgent,2025-07-31,
68860,P59B1DD120488,68860,Resurgent,2025-07-31,
98471,P59C5E6BB7B32,98471,Resurgent,2025-07-31,
99376,P59C6A0907418,99376,Resurgent,2025-07-31,
100674,P59CA7B3DA228,100674,Resurgent,2025-07-31,
100634,P59E8F5A2ABB2,100634,Resurgent,2025-07-31,
74673,P59EE811907F2,74673,Resurgent,2025-07-31,
100517,P5A2B17C307D0,100517,Resurgent,2025-07-31,
71830,P5A426C372EAA,71830,Resurgent,2025-07-31,
99484,P5ACFFA03FD02,99484,Resurgent,2025-07-31,
72375,P5AE9AB85567A,72375,Resurgent,2025-07-31,
72000,P5B28FC8F4267,72000,Resurgent,2025-07-31,
99475,P5B4BDA1DCCCF,99475,Resurgent,2025-07-31,
98928,P5B73708E6BDA,98928,Resurgent,2025-07-31,
97066,P5B9A65B165D1,97066,Resurgent,2025-07-31,
99116,P5BA0CAE75430,99116,Resurgent,2025-07-31,
99238,P5BD29E1D9A85,99238,Resurgent,2025-07-31,
99072,P5BDF9F575F15,99072,Resurgent,2025-07-31,
99534,P5BEB55A65ED4,99534,Resurgent,2025-07-31,
98166,P5C0E2D3EE0AD,98166,Resurgent,2025-07-31,
69125,P5C150241DF0A,69125,Resurgent,2025-07-31,
99673,P5C438E6451DC,99673,Resurgent,2025-07-31,
97384,P5C76B7EDBC0E,97384,Resurgent,2025-07-31,
96686,P5CAA5EC0B7A6,96686,Resurgent,2025-07-31,
67158,P5CCC1491F93E,67158,Resurgent,2025-07-31,
100023,P5D06212383D0,100023,Resurgent,2025-07-31,
99660,P5D28F61A3631,99660,Resurgent,2025-07-31,
96990,P5D3B28A79907,96990,Resurgent,2025-07-31,
98741,P5D3F8FFC95E1,98741,Resurgent,2025-07-31,
100936,P5D5FAFADA6F2,100936,Resurgent,2025-07-31,
98442,P5D877ED88EA8,98442,Resurgent,2025-07-31,
97327,P5DB0685DBA2F,97327,Resurgent,2025-07-31,
99531,P5DC6A7D9CF7C,99531,Resurgent,2025-07-31,
99378,P5DD0C65FC008,99378,Resurgent,2025-07-31,
97132,P5E1AF527E305,97132,Resurgent,2025-07-31,
68933,P5E3907226D6C,68933,Resurgent,2025-07-31,
99041,P5E447F26BB38,99041,Resurgent,2025-07-31,
71199,P5E4B5E3B2961,71199,Resurgent,2025-07-31,
99045,P5E5662C48D78,99045,Resurgent,2025-07-31,
96720,P5E6369441D8E,96720,Resurgent,2025-07-31,
68851,P5EA0801FDCA7,68851,Resurgent,2025-07-31,
71645,P5EA63798D929,71645,Resurgent,2025-07-31,
97073,P5ECF1A420540,97073,Resurgent,2025-07-31,
97335,P5EF7DC8B1102,97335,Resurgent,2025-07-31,
99079,P5F3D1835C55E,99079,Resurgent,2025-07-31,
100914,P5F441D809B0A,100914,Resurgent,2025-07-31,
99924,P5F44FDB7BF73,99924,Resurgent,2025-07-31,
98331,P5F4BCA73A986,98331,Resurgent,2025-07-31,
100732,P5F699E16DEF7,100732,Resurgent,2025-07-31,
100201,P5F6F8A757E01,100201,Resurgent,2025-07-31,
100308,P5FAD7796FA35,100308,Resurgent,2025-07-31,
96978,P5FAFA224644F,96978,Resurgent,2025-07-31,
70173,P5FB9CD7C4505,70173,Resurgent,2025-07-31,
96440,P5FC8083BE288,96440,Resurgent,2025-07-31,
98069,P5FCA3CDEB794,98069,Resurgent,2025-07-31,
71454,P6009F765E35E,71454,Resurgent,2025-07-31,
97741,P603DBE0F3B6F,97741,Resurgent,2025-07-31,
98686,P6073136CAC42,98686,Resurgent,2025-07-31,
99611,P60792A387F5F,99611,Resurgent,2025-07-31,
67720,P60C16BE0C64A,67720,Resurgent,2025-07-31,
97877,P610B1BAEBD73,97877,Resurgent,2025-07-31,
98704,P6179FF0AFBB9,98704,Resurgent,2025-07-31,
97101,P61861C9C95A2,97101,Resurgent,2025-07-31,
100130,P61930C67BA9F,100130,Resurgent,2025-07-31,
71697,P619C251111D1,71697,Resurgent,2025-07-31,
98756,P619E9D324658,98756,Resurgent,2025-07-31,
100571,P61F97E3A5A3C,100571,Resurgent,2025-07-31,
98181,P61FC47096E65,98181,Resurgent,2025-07-31,
98732,P621FA1B7CA8D,98732,Resurgent,2025-07-31,
99697,P62BB89B2A715,99697,Resurgent,2025-07-31,
98766,P631697ED222B,98766,Resurgent,2025-07-31,
99200,P6333EFA40458,99200,Resurgent,2025-07-31,
99307,P635DE9F8A653,99307,Resurgent,2025-07-31,
100565,P63D2E45059DC,100565,Resurgent,2025-07-31,
98107,P63ED8B24BEF8,98107,Resurgent,2025-07-31,
99306,P6412775C9074,99306,Resurgent,2025-07-31,
97385,P6422D5484AF1,97385,Resurgent,2025-07-31,
99647,P642777FA74DC,99647,Resurgent,2025-07-31,
96831,P6444F22C9B3A,96831,Resurgent,2025-07-31,
100702,P646345B2D498,100702,Resurgent,2025-07-31,
98824,P648F027DCFAE,98824,Resurgent,2025-07-31,
100011,P64CD377D97CF,100011,Resurgent,2025-07-31,
100493,P64E2A41ADEFF,100493,Resurgent,2025-07-31,
100631,P65473D7A3462,100631,Resurgent,2025-07-31,
100880,P655974B1F792,100880,Resurgent,2025-07-31,
68423,P658E9B099D36,68423,Resurgent,2025-07-31,
99549,P662DC29FF291,99549,Resurgent,2025-07-31,
98859,P6665D0D5D8B4,98859,Resurgent,2025-07-31,
98921,P6667DAAC702D,98921,Resurgent,2025-07-31,
97310,P66847F1C2DE4,97310,Resurgent,2025-07-31,
68306,P6684A05F2633,68306,Resurgent,2025-07-31,
100627,P6690D0710076,100627,Resurgent,2025-07-31,
97722,P66C9FA8B8218,97722,Resurgent,2025-07-31,
72072,P66CFECA6ACBC,72072,Resurgent,2025-07-31,
97097,P66FD4550D314,97097,Resurgent,2025-07-31,
99468,P670D36270421,99468,Resurgent,2025-07-31,
70397,P67352713B2EF,70397,Resurgent,2025-07-31,
97880,P67654F9E58DD,97880,Resurgent,2025-07-31,
97986,P67817EDDBE45,97986,Resurgent,2025-07-31,
99340,P67838684DE54,99340,Resurgent,2025-07-31,
70791,P68058B32A7C5,70791,Resurgent,2025-07-31,
98811,P68220203B173,98811,Resurgent,2025-07-31,
98772,P6837D89FD8B1,98772,Resurgent,2025-07-31,
96850,P6860243B6C09,96850,Resurgent,2025-07-31,
98290,P686A86E8A1B5,98290,Resurgent,2025-07-31,
98943,P686F23102035,98943,Resurgent,2025-07-31,
70938,P68783EFFF43F,70938,Resurgent,2025-07-31,
73250,P689DDBBAD799,73250,Resurgent,2025-07-31,
98554,P68D66F9432C9,98554,Resurgent,2025-07-31,
98950,P68D95C850C98,98950,Resurgent,2025-07-31,
68369,P68DE096D0DEB,68369,Resurgent,2025-07-31,
97248,P692F422E543A,97248,Resurgent,2025-07-31,
69789,P693580EAC01A,69789,Resurgent,2025-07-31,
98576,P694F5C61AAF6,98576,Resurgent,2025-07-31,
66764,P6980B71A63D0,66764,Resurgent,2025-07-31,
98492,P69B520D3D1E6,98492,Resurgent,2025-07-31,
96912,P69BF1DC13BD2,96912,Resurgent,2025-07-31,
100551,P6A293762A6E4,100551,Resurgent,2025-07-31,
97831,P6A4B971E5B85,97831,Resurgent,2025-07-31,
99410,P6AC0F643F121,99410,Resurgent,2025-07-31,
71876,P6AC189CE6871,71876,Resurgent,2025-07-31,
67831,P6AE223B47B43,67831,Resurgent,2025-07-31,
98644,P6B3C50C8EA83,98644,Resurgent,2025-07-31,
70882,P6B5A4554924A,70882,Resurgent,2025-07-31,
97010,P6BA3D3CFF8C1,97010,Resurgent,2025-07-31,
99071,P6BB912836C05,99071,Resurgent,2025-07-31,
67645,P6BD0A82CE493,67645,Resurgent,2025-07-31,
99775,P6C35101CDA44,99775,Resurgent,2025-07-31,
98922,P6C6085224191,98922,Resurgent,2025-07-31,
100139,P6CBF4921542D,100139,Resurgent,2025-07-31,
67034,P6CDD46B66040,67034,Resurgent,2025-07-31,
75111,P6CE1CF1E6D5E,75111,Resurgent,2025-07-31,
99431,P6D158041D90F,99431,Resurgent,2025-07-31,
99245,P6D43AE307B49,99245,Resurgent,2025-07-31,
99065,P6D7327404DB7,99065,Resurgent,2025-07-31,
69201,P6D964AEA8D59,69201,Resurgent,2025-07-31,
98578,P6DB46C1A6E34,98578,Resurgent,2025-07-31,
71822,P6DB906A1640B,71822,Resurgent,2025-07-31,
96638,P6DB984351945,96638,Resurgent,2025-07-31,
100204,P6E251823492F,100204,Resurgent,2025-07-31,
99532,P6E28A31B4AFB,99532,Resurgent,2025-07-31,
100518,P6E781F58FAA5,100518,Resurgent,2025-07-31,
97400,P6E97DA55F7ED,97400,Resurgent,2025-07-31,
98996,P6EDE27CABB8B,98996,Resurgent,2025-07-31,
69637,P6F265215AAA6,69637,Resurgent,2025-07-31,
99745,P6F2F2044928C,99745,Resurgent,2025-07-31,
98636,P6F6066BCFB38,98636,Resurgent,2025-07-31,
98760,P6F77E874EF61,98760,Resurgent,2025-07-31,
97930,P6FA127F0CCBF,97930,Resurgent,2025-07-31,
68789,P6FA57A6C42CE,68789,Resurgent,2025-07-31,
96377,P6FB6BE6A11BC,96377,Resurgent,2025-07-31,
99897,P6FBB424C8DC7,99897,Resurgent,2025-07-31,
73170,P6FC7665516FE,73170,Resurgent,2025-07-31,
67091,P6FDCA8513D82,67091,Resurgent,2025-07-31,
100486,P702FD0BE8022,100486,Resurgent,2025-07-31,
97982,P703EE77CD227,97982,Resurgent,2025-07-31,
96370,P704A97D1E641,96370,Resurgent,2025-07-31,
98609,P706EAE6017E1,98609,Resurgent,2025-07-31,
71434,P70F2BC26A81C,71434,Resurgent,2025-07-31,
98130,P70F7D5DFD2CE,98130,Resurgent,2025-07-31,
98952,P712E73ABEF9E,98952,Resurgent,2025-07-31,
70648,P716BE6E2DC02,70648,Resurgent,2025-07-31,
100595,P71711F880535,100595,Resurgent,2025-07-31,
100775,P718F7EEC1091,100775,Resurgent,2025-07-31,
98932,P71A12682CE36,98932,Resurgent,2025-07-31,
98273,P71CAE859A0B3,98273,Resurgent,2025-07-31,
98344,P71CE247401FD,98344,Resurgent,2025-07-31,
69766,P71D1D510F7EE,69766,Resurgent,2025-07-31,
98072,P71D2F2B61F97,98072,Resurgent,2025-07-31,
67685,P71DEBFFE866C,67685,Resurgent,2025-07-31,
100721,P723801D4D9FA,100721,Resurgent,2025-07-31,
99383,P724113D88E70,99383,Resurgent,2025-07-31,
99758,P72807696A570,99758,Resurgent,2025-07-31,
96888,P72D9B3297454,96888,Resurgent,2025-07-31,
69178,P73047B172E1B,69178,Resurgent,2025-07-31,
67598,P73468FDC940D,67598,Resurgent,2025-07-31,
71895,P737673FEF5A3,71895,Resurgent,2025-07-31,
72391,P738EBD4D2949,72391,Resurgent,2025-07-31,
98740,P73E4E07F5B4F,98740,Resurgent,2025-07-31,
97091,P73ECD873FFFD,97091,Resurgent,2025-07-31,
98064,P7425DB2BAD2B,98064,Resurgent,2025-07-31,
98693,P7454CEED271E,98693,Resurgent,2025-07-31,
97440,P7457A6151F49,97440,Resurgent,2025-07-31,
100523,P7477D11BB8D9,100523,Resurgent,2025-07-31,
97247,P748532F6E379,97247,Resurgent,2025-07-31,
99572,P74DF43CAD455,99572,Resurgent,2025-07-31,
98587,P74EC74D0F1AC,98587,Resurgent,2025-07-31,
97076,P754FD3272F8B,97076,Resurgent,2025-07-31,
96661,P757C0A58CF64,96661,Resurgent,2025-07-31,
99073,P75972C691082,99073,Resurgent,2025-07-31,
100403,P759B7AC4EB2E,100403,Resurgent,2025-07-31,
99175,P759C046395A6,99175,Resurgent,2025-07-31,
96925,P75A1DAB980FE,96925,Resurgent,2025-07-31,
68824,P75C084643B84,68824,Resurgent,2025-07-31,
99059,P75D460589B2B,99059,Resurgent,2025-07-31,
98900,P760CE1BB3995,98900,Resurgent,2025-07-31,
70492,P760E2F978A2E,70492,Resurgent,2025-07-31,
98674,P761B67246DD1,98674,Resurgent,2025-07-31,
98309,P762A36981CAF,98309,Resurgent,2025-07-31,
96611,P763BF9FBB716,96611,Resurgent,2025-07-31,
98052,P768595C213EA,98052,Resurgent,2025-07-31,
70358,P7689AA8D0385,70358,Resurgent,2025-07-31,
97407,P76C33521E939,97407,Resurgent,2025-07-31,
73281,P76C4197E1B85,73281,Resurgent,2025-07-31,
100400,P76CFF060370A,100400,Resurgent,2025-07-31,
99439,P76E7F4B1C49C,99439,Resurgent,2025-07-31,
100669,P76F59330F8E7,100669,Resurgent,2025-07-31,
97412,P7718D964E6DD,97412,Resurgent,2025-07-31,
68959,P774AB23661DF,68959,Resurgent,2025-07-31,
100897,P7758D0C1F167,100897,Resurgent,2025-07-31,
98538,P775F217F5B76,98538,Resurgent,2025-07-31,
69025,P77F0AF29C941,69025,Resurgent,2025-07-31,
98408,P78149AF73941,98408,Resurgent,2025-07-31,
69135,P782A2BE7E3DD,69135,Resurgent,2025-07-31,
98807,P782B565CC5E1,98808,Resurgent,2025-07-31,
96813,P784963D68F0C,96813,Resurgent,2025-07-31,
98986,P786C9BFEB751,98986,Resurgent,2025-07-31,
99490,P787CE2830710,99490,Resurgent,2025-07-31,
72060,P78C878177869,72060,Resurgent,2025-07-31,
98646,P78EDA17B88E1,98646,Resurgent,2025-07-31,
99018,P790672231444,99018,Resurgent,2025-07-31,
73352,P7919231DF782,73352,Resurgent,2025-07-31,
72514,P794BFA7124CC,72514,Resurgent,2025-07-31,
100636,P7980945F21AC,100636,Resurgent,2025-07-31,
99361,P79D88A5DE141,99361,Resurgent,2025-07-31,
100121,P79F0D5638BD2,100121,Resurgent,2025-07-31,
96949,P79F41172D3A4,96949,Resurgent,2025-07-31,
99458,P79F548112930,99458,Resurgent,2025-07-31,
98958,P7A2B1F76FDCF,98958,Resurgent,2025-07-31,
70228,P7A61276FF5B7,70228,Resurgent,2025-07-31,
99402,P7A64AC40FF88,99402,Resurgent,2025-07-31,
68404,P7A853425F6CA,68404,Resurgent,2025-07-31,
98225,P7A9019536803,98225,Resurgent,2025-07-31,
97017,P7AA49B2E1260,97017,Resurgent,2025-07-31,
100736,P7AAB89852F55,100736,Resurgent,2025-07-31,
99421,P7AB33812D0DA,99421,Resurgent,2025-07-31,
100032,P7AF7371D33C2,100032,Resurgent,2025-07-31,
70478,P7B0C6DE1D390,70478,Resurgent,2025-07-31,
99786,P7B10AF9B93C5,99786,Resurgent,2025-07-31,
100376,P7B226046F5DC,100376,Resurgent,2025-07-31,
98298,P7B67367702AE,98298,Resurgent,2025-07-31,
100536,P7B9397851707,100536,Resurgent,2025-07-31,
96378,P7BD42EF11325,96378,Resurgent,2025-07-31,
100370,P7BD9B9C91CB8,100370,Resurgent,2025-07-31,
67762,P7C14456846D1,67762,Resurgent,2025-07-31,
96607,P7C2B73C0CAC6,96607,Resurgent,2025-07-31,
100483,P7C705333F3C8,100483,Resurgent,2025-07-31,
99419,P7CAA5B57BFF5,99419,Resurgent,2025-07-31,
99263,P7CAEBE1367EA,99263,Resurgent,2025-07-31,
99621,P7CB4A8FCE5FF,99621,Resurgent,2025-07-31,
98947,P7CD1F424C213,98947,Resurgent,2025-07-31,
98304,P7CFB281A440E,98304,Resurgent,2025-07-31,
100331,P7CFDA9B9D09B,100331,Resurgent,2025-07-31,
85518,P7D01AD5F3584,85518,Resurgent,2025-07-31,
100703,P7D27987ADD89,100703,Resurgent,2025-07-31,
70939,P7D659D5A83EB,70939,Resurgent,2025-07-31,
72527,P7DA9192569AC,72527,Resurgent,2025-07-31,
98522,P7DB9845E099B,98522,Resurgent,2025-07-31,
99272,P7DBBBDBCC40B,99272,Resurgent,2025-07-31,
70686,P7DE041A040AB,70686,Resurgent,2025-07-31,
70766,P7E1AF6101D12,70766,Resurgent,2025-07-31,
97784,P7E442D3CF882,97784,Resurgent,2025-07-31,
96985,P7E51FDA7F73E,96985,Resurgent,2025-07-31,
98342,P7E60513AF46D,98342,Resurgent,2025-07-31,
97084,P7E64686FAB16,97084,Resurgent,2025-07-31,
99197,P7E78DE182326,99197,Resurgent,2025-07-31,
100933,P7EA40244DB1D,100933,Resurgent,2025-07-31,
98439,P7EAA81586574,98439,Resurgent,2025-07-31,
67787,P7EF3F6763BC3,67787,Resurgent,2025-07-31,
98661,P7F0C1EDA4BE4,98661,Resurgent,2025-07-31,
98717,P7F173B9BE734,98717,Resurgent,2025-07-31,
96650,P7F1D4806B304,96650,Resurgent,2025-07-31,
96727,P7FBF8F66A8AB,96727,Resurgent,2025-07-31,
67534,P7FCE6633EF97,67534,Resurgent,2025-07-31,
99488,P80155558A1A6,99488,Resurgent,2025-07-31,
97747,P802EF7549D4E,97747,Resurgent,2025-07-31,
96457,P8060E872D02D,96457,Resurgent,2025-07-31,
